predator	LokalID	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	n_intact_fruits	attack	year	prop_pred	prop_pred_c	prop_int_fr	prop_int_fr_c
1	Par003	40	1	20,3	1	2	2	2	1	0	0	1	2011	1	1	0	0
1	Par003	41	2	22,1	1	2	2	0	1	0	0	0	2011	1	1	0	0
1	Par003	42	1	13,3	1	3	3	19	1	0	0	1	2011	1	1	0	0
1	Par003	43	3	7,2	1	1	1	0	0	0	1	0	2011	0	0	1	1
1	Par003	44	1	7,8	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	45	1	15,2	1	1	1	0	0	0	1	0	2011	0	0	1	1
1	Par003	46	3	23,3	1	5	5	11	1	0	0	1	2011	1	1	0	0
1	Par003	47	1	19,7	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	48	1	19,8	1	1	1	1	0	1	0	1	2011	0	0	0	0
1	Par003	49	1	26	2	1,5	2	10	1	0	0	1	2011	0,5	0,5	0	0
1	Par003	50	1	13,3	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	51	1	24,5	1	1	1	0	1	0	0	0	2011	1	1	0	0
1	Par003	52	3	22,5	1	2	2	5	1	0	0	1	2011	1	1	0	0
1	Par003	53	1	16,2	1	2	2	0	0	0	1	0	2011	0	0	1	1
1	Par003	54	2	21,8	1	2	2	4	0	1	0	1	2011	0	0	0	0
1	Par003	55	1	21,3	1	2	2	0	0	1	0	0	2011	0	0	0	0
1	Par003	56	1	21,2	1	1	1	0	0	0	0	0	2011	0	0	0	0
1	Par003	57	2	15,1	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	58	2	29,8	5	2,2	4	85	1	4	0	1	2011	0,2	0,2	0	0
1	Par003	59	1	21,6	1	2	2	12	0	1	0	1	2011	0	0	0	0
1	Par003	60	1	18,1	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	61	1	30,6	3	1,66666667	3	29	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Par003	62	1	28	3	1,33333333	2	26	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Par003	63	2	22	1	1	1	0	0	0	1	0	2011	0	0	1	1
1	Par003	64	1	29,1	1	3	3	22	0	1	0	1	2011	0	0	0	0
1	Par003	65	2	26	1	1	1	4	0	1	0	1	2011	0	0	0	0
1	Par003	66	4	34	4	1,75	3	55	2	2	0	1	2011	0,5	0,5	0	0
1	Par003	67	1	27,8	1	1	1	0	1	0	0	0	2011	1	1	0	0
1	Par003	68	1	17,4	1	2	2	0	0	0	1	0	2011	0	0	1	1
1	Par003	69	1	20,1	1	1	1	0	0	0	0	0	2011	0	0	0	0
1	Par003	70	2	21	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	71	1	32,4	3	1,66666667	3	27	0	3	0	1	2011	0	0	0	0
1	Par003	72	4	26,2	1	3	3	4	1	0	0	1	2011	1	1	0	0
1	Par003	73	1	22,3	1	4	4	0	0	0	1	0	2011	0	0	1	1
1	Par003	74	3	24,6	2	3	5	7	1	1	0	1	2011	0,5	0,5	0	0
1	Par003	75	2	29,5	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	76	1	27,4	3	1,66666667	3	16	2	1	0	1	2011	0,66666667	0,66666667	0	0
1	Par003	77	1	34,9	4	4	5	18	3	1	0	1	2011	0,75	0,75	0	0
1	Par003	78	1	31	1	3	3	5	1	0	0	1	2011	1	1	0	0
1	Par003	79	1	27,1	1	1	1	0	0	0	1	0	2011	0	0	1	1
1	Par003	80	1	21,8	1	2	2	3	0	1	0	1	2011	0	0	0	0
1	Par003	81	1	25,2	1	1	1	0	1	0	0	0	2011	1	1	0	0
1	Par003	82	1	37	1	1	1	2	0	1	0	1	2011	0	0	0	0
1	Par003	83	1	21,8	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	84	1	31,5	4	1,5	3	19	0	4	0	1	2011	0	0	0	0
1	Par003	85	3	27,7	1	2	2	9	0	1	0	1	2011	0	0	0	0
1	Par003	86	1	33	3	1,33333333	2	36	1	2	0	1	2011	0,33333333	0,33333333	0	0
1	Par003	87	1	32,6	1	1	1	6	0	1	0	1	2011	0	0	0	0
1	Par003	88	1	25	1	3	3	20	1	0	0	1	2011	1	1	0	0
1	Par003	89	1	21,2	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	90	1	28,5	2	3	4	13	2	0	0	1	2011	1	1	0	0
1	Par003	91	1	28,3	1	1	1	0	0	0	1	0	2011	0	0	1	1
1	Par003	92	1	14,7	1	1	1	0	0	1	0	0	2011	0	0	0	0
1	Par003	93	1	26,1	2	2	3	1	1	1	0	1	2011	0,5	0,5	0	0
1	Par003	94	1	29,2	1	1	1	0	0	0	1	0	2011	0	0	1	1
1	Par003	95	1	23,7	1	1	1	0	0	0	1	0	2011	0	0	1	1
1	Par003	96	2	22,6	1	1	1	0	0	0	1	0	2011	0	0	1	1
1	Par003	97	2	31,5	2	2	3	6	2	0	0	1	2011	1	1	0	0
1	Par003	98	2	21,3	1	3	3	3	1	0	0	1	2011	1	1	0	0
1	Par003	99	1	27	1	2	2	1	1	0	0	1	2011	1	1	0	0
1	Par003	100	4	25,5	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Sve013	1	3	22	3	2,66666667	5	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Sve013	2	3	25,2	3	1,66666667	3	0	2	1	0	0	2011	0,66666667	0,66666667	0	0
0	Sve013	3	4	24	3	2,66666667	4	0	0	3	0	0	2011	0	0	0	0
0	Sve013	4	2	22,7	2	2	3	0	0	2	0	0	2011	0	0	0	0
0	Sve013	5	3	26	3	1	1	0	0	3	0	0	2011	0	0	0	0
0	Sve013	6	2	15,6	4	1	1	0	0	2	2	0	2011	0	0	0,5	0,5
0	Sve013	7	7	16	4	2	4	0	2	1	1	0	2011	0,5	0,5	0,25	0,25
0	Sve013	8	6	21,8	4	2	4	0	0	4	0	0	2011	0	0	0	0
0	Sve013	9	6	14,7	3	2,66666667	4	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Sve013	10	10	25,2	5	2,4	4	0	1	4	0	0	2011	0,2	0,2	0	0
0	Sve013	11	4	11,1	3	1	1	0	0	3	0	0	2011	0	0	0	0
0	Sve013	12	2	14	4	2,75	4	0	2	1	1	0	2011	0,5	0,5	0,25	0,25
0	Sve013	13	2	18,7	2	2,5	4	0	0	1	1	0	2011	0	0	0,5	0,5
0	Sve013	14	2	11,5	1	2	2	0	0	1	0	0	2011	0	0	0	0
0	Sve013	15	3	16,4	4	1,25	2	0	1	3	0	0	2011	0,25	0,25	0	0
0	Sve013	16	3	21,6	2	2,5	3	0	0	2	0	0	2011	0	0	0	0
0	Sve013	17	3	14,3	2	1	1	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	18	1	13,7	2	2,5	4	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	19	4	18,6	2	2,5	4	0	0	1	1	0	2011	0	0	0,5	0,5
0	Sve013	20	1	19	2	2	3	0	0	2	0	0	2011	0	0	0	0
0	Sve013	21	2	27,8	2	2	3	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	22	1	25,6	3	1,66666667	3	0	0	3	0	0	2011	0	0	0	0
0	Sve013	23	4	17,2	2	2	3	0	0	1	1	0	2011	0	0	0,5	0,5
0	Sve013	24	5	19,4	4	1,5	3	0	0	4	0	0	2011	0	0	0	0
0	Sve013	25	4	19,8	2	3	4	0	0	2	0	0	2011	0	0	0	0
0	Sve013	26	3	19,8	4	1,75	3	0	0	4	0	0	2011	0	0	0	0
0	Sve013	27	3	14,9	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	28	2	12,7	2	1	1	0	0	2	0	0	2011	0	0	0	0
0	Sve013	29	3	12	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Sve013	30	4	5,6	2	1	1	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	31	2	14,4	3	2,33333333	4	0	0	3	0	0	2011	0	0	0	0
0	Sve013	32	2	16,3	1	4	4	0	0	1	0	0	2011	0	0	0	0
0	Sve013	33	4	20,5	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	34	3	24	2	2	3	0	0	2	0	0	2011	0	0	0	0
0	Sve013	35	2	12,5	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	36	1	23,5	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	37	1	18,7	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Sve013	38	2	15,3	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	39	2	20,8	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	40	3	23	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	41	2	35,6	5	2	4	0	0	5	0	0	2011	0	0	0	0
0	Sve013	42	1	34,1	6	2	4	0	0	6	0	0	2011	0	0	0	0
0	Sve013	43	6	25,6	2	3	4	0	0	0	2	0	2011	0	0	1	1
0	Sve013	44	3	23,5	2	2	3	0	0	2	0	0	2011	0	0	0	0
0	Sve013	45	2	25,6	3	2	3	0	1	2	0	0	2011	0,33333333	0,33333333	0	0
0	Sve013	46	2	23,6	2	1,5	2	0	0	0	0	0	2011	0	0	0	0
0	Sve013	47	5	27,5	4	2,25	4	0	1	1	2	0	2011	0,25	0,25	0,5	0,5
0	Sve013	48	2	29,1	3	2,33333333	4	0	2	1	0	0	2011	0,66666667	0,66666667	0	0
0	Sve013	49	2	23,1	2	2	3	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	50	1	24,5	2	2,5	3	0	0	2	0	0	2011	0	0	0	0
0	Sve013	51	3	13,6	1	2	2	0	0	1	0	0	2011	0	0	0	0
0	Sve013	52	5	22,3	3	2,66666667	4	0	1	2	0	0	2011	0,33333333	0,33333333	0	0
0	Sve013	53	3	20,8	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	54	2	20	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Sve013	55	2	27,5	5	3	4	0	0	5	0	0	2011	0	0	0	0
0	Sve013	56	2	24,6	4	2,5	4	0	0	4	0	0	2011	0	0	0	0
0	Sve013	57	3	19,5	2	2	3	0	0	2	0	0	2011	0	0	0	0
0	Sve013	58	1	25,4	3	2,66666667	4	0	1	2	0	0	2011	0,33333333	0,33333333	0	0
0	Sve013	59	1	19,6	3	1,66666667	2	0	1	2	0	0	2011	0,33333333	0,33333333	0	0
0	Sve013	60	2	23,5	3	2,66666667	4	0	0	3	0	0	2011	0	0	0	0
0	Sve013	61	2	28,5	2	2,5	3	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	62	4	30,8	4	2,5	4	0	0	4	0	0	2011	0	0	0	0
0	Sve013	63	3	26,3	6	2,33333333	5	0	3	3	0	0	2011	0,5	0,5	0	0
0	Sve013	64	4	26,1	3	2,66666667	4	0	0	3	0	0	2011	0	0	0	0
0	Sve013	65	4	25,5	4	2,75	5	0	0	4	0	0	2011	0	0	0	0
0	Sve013	66	8	27,6	3	2	4	0	0	3	0	0	2011	0	0	0	0
0	Sve013	67	3	27	2	3	4	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	68	2	18,5	2	4	5	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
0	Sve013	69	3	20,1	4	2,5	5	0	1	3	0	0	2011	0,25	0,25	0	0
0	Sve013	70	3	20	2	4	5	0	2	0	0	0	2011	1	1	0	0
0	Sve013	71	2	20	2	3,5	4	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	72	4	36,3	5	3,4	5	0	1	4	0	0	2011	0,2	0,2	0	0
0	Sve013	73	4	35	2	4	5	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
0	Sve013	74	2	30	4	2,75	5	0	1	3	0	0	2011	0,25	0,25	0	0
0	Sve013	75	2	28	3	3	5	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Sve013	76	4	24,7	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Sve013	77	4	30,6	2	2,5	3	0	0	0	1	0	2011	0	0	0,5	0,5
0	Sve013	78	5	26,1	2	3	4	0	1	1	0	0	2011	0,5	0,5	0	0
0	Sve013	79	3	27	3	2,66666667	4	0	2	0	1	0	2011	0,66666667	0,66666667	0,33333333	0,33333333
0	Sve013	80	1	24,8	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Sve013	81	3	29,6	3	3,33333333	4	0	2	0	1	0	2011	0,66666667	0,66666667	0,33333333	0,33333333
0	Sve013	82	2	22,7	3	2,66666667	4	0	0	3	0	0	2011	0	0	0	0
0	Sve013	83	1	19,6	3	1,66666667	3	0	0	0	3	0	2011	0	0	1	1
0	Sve013	84	2	26,5	3	2	3	0	1	1	1	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
0	Sve013	85	5	27	4	2	3	0	1	3	0	0	2011	0,25	0,25	0	0
0	Sve013	86	3	27,7	3	2	3	0	0	3	0	0	2011	0	0	0	0
0	Sve013	87	5	24,1	3	3	4	0	0	3	0	0	2011	0	0	0	0
0	Sve013	88	2	21	2	2	3	0	2	0	0	0	2011	1	1	0	0
0	Sve013	89	1	19,2	2	4	5	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
0	Sve013	90	2	15	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Sve013	91	2	17,2	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Sve013	92	2	22	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Sve013	93	3	25,6	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	94	2	24,7	4	1,75	3	0	4	0	0	0	2011	1	1	0	0
0	Sve013	95	4	28,2	2	3	4	0	0	2	0	0	2011	0	0	0	0
0	Sve013	96	2	26,4	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	97	3	27,9	3	2	3	0	3	0	0	0	2011	1	1	0	0
0	Sve013	98	3	26,7	3	2,66666667	4	0	1	1	1	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
0	Sve013	99	2	27,8	1	3	3	0	0	1	0	0	2011	0	0	0	0
0	Sve013	100	3	25	3	1,66666667	3	0	0	3	0	0	2011	0	0	0	0
0	Tra001	1	1	34,3	2	1,5	2	0	0	0	2	0	2011	0	0	1	1
0	Tra001	2	2	19,5	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Tra001	3	4	29,2	2	3	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	4	5	17	1	1	1	0	0	0	0	0	2011	0	0	0	0
0	Tra001	5	3	35,3	2	2,5	4	0	1	1	0	0	2011	0,5	0,5	0	0
0	Tra001	6	2	25	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Tra001	7	5	41,5	4	2,25	4	0	1	1	2	0	2011	0,25	0,25	0,5	0,5
0	Tra001	8	3	20,5	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Tra001	9	1	26,5	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	10	6	34,7	2	1,5	2	0	1	1	0	0	2011	0,5	0,5	0	0
0	Tra001	11	3	35,4	3	2,33333333	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	12	1	24	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Tra001	13	2	19,3	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	14	3	32,4	2	2,5	4	0	1	1	0	0	2011	0,5	0,5	0	0
0	Tra001	15	2	34,6	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Tra001	16	2	15,2	1	1	1	0	0	0	0	0	2011	0	0	0	0
0	Tra001	17	2	29,7	3	3,33333333	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	18	1	22	1	1	1	0	0	0	0	0	2011	0	0	0	0
0	Tra001	19	2	17	1	1	1	0	0	0	0	0	2011	0	0	0	0
0	Tra001	20	3	29	2	3	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	21	4	23,5	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	22	2	25,6	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	23	2	25	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	24	2	23,4	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	25	1	28,5	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	26	1	25,2	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	27	3	21,6	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	28	2	21,9	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	29	2	21	2	3,5	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	30	2	20,8	1	1	1	0	0	0	0	0	2011	0	0	0	0
0	Tra001	31	3	18,2	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Tra001	32	3	29,8	3	1,66666667	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	33	2	24	1	1	1	0	0	0	0	0	2011	0	0	0	0
0	Tra001	34	1	22,8	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	35	1	18,7	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	36	2	22	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	37	4	24,1	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	38	2	25,6	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	39	1	28,8	0	NA	NA	0	0	0	0	0	2011	NA	NA	NA	NA
0	Tra001	40	4	18,5	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	41	2	32,5	3	3,33333333	5	0	0	0	0	0	2011	0	0	0	0
0	Tra001	42	1	17,6	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	43	2	31,9	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	44	3	25	1	1	1	0	0	0	0	0	2011	0	0	0	0
0	Tra001	45	2	25,5	1	5	5	0	2	0	0	0	2011	2	1	0	0
0	Tra001	46	2	33,7	8	3,125	5	0	6	2	0	0	2011	0,75	0,75	0	0
0	Tra001	47	3	26,2	1	2	2	0	0	0	1	0	2011	0	0	1	1
0	Tra001	48	5	29	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Tra001	49	1	34	2	1,5	2	0	1	1	0	0	2011	0,5	0,5	0	0
0	Tra001	50	2	30,6	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Tra001	51	2	29,1	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Tra001	52	3	32,7	3	3,33333333	5	0	2	1	0	0	2011	0,66666667	0,66666667	0	0
0	Tra001	53	1	36	3	3,66666667	5	0	3	0	0	0	2011	1	1	0	0
0	Tra001	54	7	20,6	1	1	1	0	1	0	0	0	2011	1	1	0	0
0	Tra001	55	3	30,7	3	2,33333333	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	56	2	27,5	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Tra001	57	2	29,1	2	3	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	58	3	32,1	4	2	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	59	1	30,6	2	1,5	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	60	3	31,2	2	2	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	61	2	28	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Tra001	62	2	20,5	1	4	4	0	0	0	0	0	2011	0	0	0	0
0	Tra001	63	4	23,5	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	64	2	28,3	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	65	1	36,6	5	2,6	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	66	1	35	2	1,5	2	0	2	0	0	0	2011	1	1	0	0
0	Tra001	67	2	31,5	2	2,5	3	0	0	0	2	0	2011	0	0	1	1
0	Tra001	68	2	34,8	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	69	2	30	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	70	2	22,5	1	3	3	0	0	0	0	0	2011	0	0	0	0
0	Tra001	71	2	24	1	2	2	0	0	0	0	0	2011	0	0	0	0
0	Tra001	72	3	28,7	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	73	2	31,2	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	74	3	24,8	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Tra001	75	2	30,9	2	3	4	0	0	0	2	0	2011	0	0	1	1
0	Tra001	76	3	33,1	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Tra001	77	3	27	2	2	3	0	1	1	0	0	2011	0,5	0,5	0	0
0	Tra001	78	2	38	2	1,5	2	0	2	0	0	0	2011	1	1	0	0
0	Tra001	79	3	41	3	2,66666667	5	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Tra001	80	2	24,5	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	81	1	18	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Tra001	82	1	32,1	1	1	1	0	0	0	0	0	2011	0	0	0	0
0	Tra001	83	3	38,3	4	2,75	4	0	0	0	4	0	2011	0	0	1	1
0	Tra001	84	2	27,2	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Tra001	85	1	29,7	1	1	1	0	1	0	0	0	2011	1	1	0	0
0	Tra001	86	4	26,2	1	4	4	0	0	0	2	0	2011	0	0	2	1
0	Tra001	87	1	21,5	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	88	3	16,8	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Tra001	89	2	20	1	4	4	0	1	0	0	0	2011	1	1	0	0
0	Tra001	90	1	19,4	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Tra001	91	5	25,5	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Tra001	92	1	28,7	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Tra001	93	3	17,7	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	94	7	17,2	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	95	1	17,6	1	3	3	0	1	0	0	0	2011	1	1	0	0
0	Tra001	96	1	21	1	2	2	0	1	0	0	0	2011	1	1	0	0
0	Tra001	97	2	33	3	1,66666667	3	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Tra001	98	3	26,9	1	3	3	0	0	0	1	0	2011	0	0	1	1
0	Tra001	99	1	23,7	2	3	4	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
0	Tra001	100	5	41,5	4	2	3	0	4	0	0	0	2011	1	1	0	0
0	Tra002	1	2	29,5	5	1,8	3	0	0	2	3	0	2011	0	0	0,6	0,6
0	Tra002	2	4	29,1	8	2,25	4	0	0	2	6	0	2011	0	0	0,75	0,75
0	Tra002	3	2	25,5	8	2,625	3	0	0	2	6	0	2011	0	0	0,75	0,75
0	Tra002	4	6	27,6	5	2	4	0	0	0	0	0	2011	0	0	0	0
0	Tra002	5	2	31	9	2,44444444	5	0	3	3	3	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
0	Tra002	6	1	35,5	11	2,09090909	4	0	6	3	2	0	2011	0,54545455	0,54545455	0,18181818	0,18181818
0	Tra002	7	3	32,5	7	2,71428571	5	0	0	1	6	0	2011	0	0	0,85714286	0,85714286
0	Tra002	8	8	32,1	4	2,25	3	0	0	0	4	0	2011	0	0	1	1
0	Tra002	9	3	32,1	5	2,2	3	0	1	0	4	0	2011	0,2	0,2	0,8	0,8
0	Tra002	10	2	30	13	2,30769231	5	0	7	3	3	0	2011	0,53846154	0,53846154	0,23076923	0,23076923
0	Tra002	11	2	23,2	2	2	3	0	0	1	1	0	2011	0	0	0,5	0,5
0	Tra002	12	1	22,8	1	1	1	0	0	1	0	0	2011	0	0	0	0
0	Tra002	13	1	25	4	2,25	4	0	0	1	3	0	2011	0	0	0,75	0,75
0	Tra002	14	2	31	3	2,66666667	4	0	1	0	2	0	2011	0,33333333	0,33333333	0,66666667	0,66666667
0	Tra002	15	2	25,2	9	2,44444444	5	0	5	3	1	0	2011	0,55555556	0,55555556	0,11111111	0,11111111
0	Tra002	16	3	31,6	3	1,33333333	2	0	2	0	1	0	2011	0,66666667	0,66666667	0,33333333	0,33333333
0	Tra002	17	3	27,5	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Tra002	18	8	29,2	5	2,6	5	0	3	3	0	0	2011	0,6	0,6	0	0
0	Tra002	19	4	2	6	2,5	5	0	2	2	2	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
0	Tra002	20	2	31	7	2,28571429	4	0	2	0	5	0	2011	0,28571429	0,28571429	0,71428571	0,71428571
0	Tra002	21	7	28,6	4	3	5	0	0	1	3	0	2011	0	0	0,75	0,75
0	Tra002	22	2	31,2	5	3,4	5	0	2	0	5	0	2011	0,4	0,4	1	1
0	Tra002	23	2	24,9	7	2,28571429	5	0	0	2	5	0	2011	0	0	0,71428571	0,71428571
0	Tra002	24	3	25	4	1,5	3	0	1	3	0	0	2011	0,25	0,25	0	0
0	Tra002	25	2	26	3	3	5	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Tra002	26	4	20	6	2,5	5	0	0	1	5	0	2011	0	0	0,83333333	0,83333333
0	Tra002	27	4	29	3	2,33333333	4	0	1	1	1	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
0	Tra002	28	4	24,1	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Tra002	29	6	26	5	2,6	5	0	0	0	5	0	2011	0	0	1	1
0	Tra002	30	4	24,1	1	5	5	0	0	0	1	0	2011	0	0	1	1
0	Tra002	31	3	29,1	3	2,66666667	5	0	1	1	1	0	2011	0,33333333	0,33333333	0,33333333	0,33333333
0	Tra002	32	4	30,5	9	3	5	0	1	2	6	0	2011	0,11111111	0,11111111	0,66666667	0,66666667
0	Tra002	33	4	21	7	2,28571429	3	0	5	2	0	0	2011	0,71428571	0,71428571	0	0
0	Tra002	34	5	34,5	7	2,71428571	4	0	0	0	7	0	2011	0	0	1	1
0	Tra002	35	6	29,5	5	3	5	0	0	1	4	0	2011	0	0	0,8	0,8
0	Tra002	36	3	23,2	2	2	3	0	0	1	1	0	2011	0	0	0,5	0,5
0	Tra002	37	2	26,3	3	1,66666667	3	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Tra002	38	4	23,2	5	1,8	5	0	0	4	1	0	2011	0	0	0,2	0,2
0	Tra002	39	22	28	4	2,5	4	0	0	0	4	0	2011	0	0	1	1
0	Tra002	40	2	26	4	3	5	0	2	1	1	0	2011	0,5	0,5	0,25	0,25
0	Tra002	41	2	34,6	6	1,83333333	3	0	1	1	4	0	2011	0,16666667	0,16666667	0,66666667	0,66666667
0	Tra002	42	5	28,7	4	2	4	0	0	2	2	0	2011	0	0	0,5	0,5
0	Tra002	43	3	26,2	4	2,25	3	0	0	0	4	0	2011	0	0	1	1
0	Tra002	44	7	27	3	2,33333333	4	0	0	1	2	0	2011	0	0	0,66666667	0,66666667
0	Tra002	45	1	24,2	1	4	4	0	0	0	1	0	2011	0	0	1	1
0	Tra002	46	15	31,9	6	2,66666667	4	0	3	0	3	0	2011	0,5	0,5	0,5	0,5
0	Tra002	47	4	25,2	4	2,25	3	0	2	0	2	0	2011	0,5	0,5	0,5	0,5
0	Tra002	48	2	24,5	6	3	4	0	3	0	3	0	2011	0,5	0,5	0,5	0,5
0	Tra002	49	2	25,2	2	1,5	2	0	1	0	1	0	2011	0,5	0,5	0,5	0,5
