predator	LokalID	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack	year	ants_10	ants_11	pred	ants_mean	ants_max	logants	area	Mean(n_shoots)	Mean(h_shoot)	Mean(n_fl)	Mean(phen_index)	Mean(most_adv)	Mean(n_eggs)	Std Dev(n_shoots)	Std Dev(h_shoot)	Std Dev(n_fl)	Std Dev(phen_index)	Std Dev(most_adv)	Std Dev(n_eggs)	Mean(n_intact_fruits)	n_shoots_sta	h_shoot_sta	n_fl_sta	phen_index_sta	most_adv_sta	n_eggs_sta	n_intact_fruits_rel
1	Göt016	Orremossen, V?ttlefj?ll	13	5	15,7	1	1	1	0	0	0	NA	1	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	1,77471612	-1,642082	-1,0178637	-1,5620565	-1,5716741	-0,2985196	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	14	2	35	3	1,33333333	2	0	1	0	0	2	0	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	1,46712846	0,3392879	-1,0386292	-0,6248825	-0,2985196	7,14285714
1	Göt016	Orremossen, V?ttlefj?ll	15	1	25,5	2	1,5	2	0	0	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,0633119	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	16	2	18,7	2	1,5	2	0	0	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-1,158785	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	17	3	20,5	2	2,5	3	0	1	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	-0,8688068	-0,3392879	0,79336616	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	18	2	26,9	1	2	2	0	0	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,16222668	-1,0178637	0,00822529	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	19	2	23	1	2	2	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,4660594	-1,0178637	0,00822529	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	20	3	32,2	3	2	3	0	3	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	1,0160513	0,3392879	0,00822529	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	21	2	27	1	3	3	0	0	0	NA	1	60	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,17833658	-1,0178637	1,57850703	0,32190915	-0,2985196	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	22	2	27,6	1	2	2	0	0	0	NA	1	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,27499597	-1,0178637	0,00822529	-0,6248825	-0,2985196	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	23	2	24,2	1	3	3	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,2727406	-1,0178637	1,57850703	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	24	2	27,5	1	2	2	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,25888607	-1,0178637	0,00822529	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	25	1	24	1	2	2	0	0	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,3049604	-1,0178637	0,00822529	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	26	3	37,2	5	2	4	0	1	5	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	1,82154623	1,6964395	0,00822529	1,26870075	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	27	2	30,5	1	2	2	0	0	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,74218302	-1,0178637	0,00822529	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	28	1	32,1	2	1,5	2	0	1	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	0,9999414	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	29	1	33,3	2	1,5	2	0	1	2	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	1,19326018	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	30	2	21	1	3	3	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,7882573	-1,0178637	1,57850703	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	31	1	36,6	5	2,2	4	0	3	2	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	1,72488683	1,6964395	0,32228163	1,26870075	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	32	1	29,5	2	2	3	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	0,58108404	-0,3392879	0,00822529	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	33	1	23,1	3	1	1	0	0	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,4499495	0,3392879	-1,5620565	-1,5716741	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	34	1	36,5	4	1,25	2	0	2	2	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	1,70877694	1,0178637	-1,169486	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	35	2	25,5	1	1	1	0	0	0	NA	1	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,0633119	-1,0178637	-1,5620565	-1,5716741	-0,2985196	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	36	3	35,9	2	1,5	2	0	1	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	1,61211755	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	37	1	23,5	1	2	2	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,3855099	-1,0178637	0,00822529	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	38	1	21	1	1	1	0	0	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,7882573	-1,0178637	-1,5620565	-1,5716741	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	39	1	31	1	2	2	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	0,82273252	-1,0178637	0,00822529	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	40	2	21,3	3	1	1	0	0	3	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,7399276	0,3392879	-1,5620565	-1,5716741	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	41	3	27,8	1	1	1	0	0	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	0,30721576	-1,0178637	-1,5620565	-1,5716741	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	42	1	35,5	2	1,5	2	0	0	3	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	1,54767795	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	43	2	26,5	1	1	1	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,09778708	-1,0178637	-1,5620565	-1,5716741	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	44	3	34	2	1,5	2	0	0	2	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	1,30602947	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	45	1	37,8	2	1,5	2	0	1	1	0	0	0	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	1,91820562	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	46	1	33,1	3	1,33333333	2	0	1	2	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	1,16104039	0,3392879	-1,0386292	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	47	2	30,5	1	1	1	0	0	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,74218302	-1,0178637	-1,5620565	-1,5716741	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	48	3	13,5	1	3	3	0	0	0	NA	1	220	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	-1,9964997	-1,0178637	1,57850703	0,32190915	-0,2985196	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	49	3	28,3	4	2,75	4	0	4	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	0,38776526	1,0178637	1,18593659	1,26870075	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	50	2	31,7	5	2,4	4	0	5	0	20	0	1200	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,93550181	1,6964395	0,63633798	1,26870075	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	51	3	33,5	4	2,75	5	2	2	2	NA	0	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	1,22547998	1,0178637	1,18593659	2,21549235	1,56722766	0
1	Göt016	Orremossen, V?ttlefj?ll	52	4	26,6	3	3	5	1	1	0	NA	2	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	1,11250861	0,11389698	0,3392879	1,57850703	2,21549235	0,63435405	7,14285714
1	Göt016	Orremossen, V?ttlefj?ll	53	2	22,5	4	2,25	4	0	4	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,5466089	1,0178637	0,40079572	1,26870075	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	54	3	24,6	6	1,5	3	3	1	2	NA	3	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	-0,208301	2,3750153	-0,7769156	0,32190915	2,50010126	10,7142857
1	Göt016	Orremossen, V?ttlefj?ll	55	3	25,5	4	1,5	3	0	2	1	NA	1	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	-0,0633119	1,0178637	-0,7769156	0,32190915	-0,2985196	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	56	2	29	7	3,14285714	5	0	0	2	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,50053455	3,0535911	1,80283299	2,21549235	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	57	1	13,4	2	1	1	0	1	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-2,0126096	-0,3392879	-1,5620565	-1,5716741	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	58	3	23,2	4	2,25	3	3	1	0	NA	0	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	-0,4338396	1,0178637	0,40079572	0,32190915	2,50010126	0
1	Göt016	Orremossen, V?ttlefj?ll	59	3	20	5	2,4	4	0	4	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	-0,9493563	1,6964395	0,63633798	1,26870075	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	60	2	25,6	2	2	3	0	2	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,047202	-0,3392879	0,00822529	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	61	4	29,8	4	2,25	3	2	4	0	NA	0	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	1,11250861	0,62941374	1,0178637	0,40079572	0,32190915	1,56722766	0
1	Göt016	Orremossen, V?ttlefj?ll	62	3	26	3	1,33333333	2	0	1	0	NA	2	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	0,01723759	0,3392879	-1,0386292	-0,6248825	-0,2985196	7,14285714
1	Göt016	Orremossen, V?ttlefj?ll	63	3	32,5	2	2	3	0	2	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	1,064381	-0,3392879	0,00822529	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	64	1	29	3	2,66666667	4	0	3	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	0,50053455	0,3392879	1,05507978	1,26870075	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	65	2	23,5	4	2,25	3	0	4	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,3855099	1,0178637	0,40079572	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	66	3	32,8	4	2	3	0	3	0	NA	1	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	1,11271069	1,0178637	0,00822529	0,32190915	-0,2985196	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	67	10	26,2	3	1,66666667	3	0	3	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	5,08575365	0,04945739	0,3392879	-0,515202	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	68	1	26,5	2	2,5	3	0	2	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	0,09778708	-0,3392879	0,79336616	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	69	2	23,4	2	2,5	3	0	1	0	NA	1	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	-0,4016198	-0,3392879	0,79336616	0,32190915	-0,2985196	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	70	3	26,3	5	3,2	5	2	4	0	NA	0	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	0,06556729	1,6964395	1,89256338	2,21549235	1,56722766	0
1	Göt016	Orremossen, V?ttlefj?ll	71	4	24,7	2	2,5	3	0	2	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	1,11250861	-0,1921911	-0,3392879	0,79336616	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	72	4	26,5	5	2	4	5	3	2	NA	0	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	1,11250861	0,09778708	1,6964395	0,00822529	1,26870075	4,36584848	0
1	Göt016	Orremossen, V?ttlefj?ll	73	3	23	2	2	3	0	1	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	0,4503011	-0,4660594	-0,3392879	0,00822529	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	74	1	19,3	1	3	3	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-1,0621256	-1,0178637	1,57850703	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	75	2	27,6	4	2	3	1	3	0	NA	1	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,2119064	0,27499597	1,0178637	0,00822529	0,32190915	0,63435405	3,57142857
1	Göt016	Orremossen, V?ttlefj?ll	76	1	21,3	2	1,5	2	0	2	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,7399276	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	77	1	22,5	2	1,5	2	0	1	1	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,5466089	-0,3392879	-0,7769156	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	78	1	21	1	2	2	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,7882573	-1,0178637	0,00822529	-0,6248825	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	79	1	24,7	1	3	3	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	-0,8741139	-0,1921911	-1,0178637	1,57850703	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	80	5	16,2	1	3	3	0	1	0	NA	0	NA	0	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	1,77471612	-1,5615325	-1,0178637	1,57850703	0,32190915	-0,2985196	0
1	Göt016	Orremossen, V?ttlefj?ll	81	4	16,2	1	2	2	1	1	0	NA	0	NA	1	2011	3,1	2,375	1	2,7375	3,1	1,13140211	10,30382	2,32	25,893	2,5	1,9947619	2,66	0,32	1,51010067	6,20736374	1,47367472	0,63682839	1,05619863	1,07195658	0,28	1,11250861	-1,5615325	-1,0178637	0,00822529	-0,6248825	0,63435405	0
